kategori,baslik,link,icerik,temiz_icerik
spor,Eyüpspor - Antalyaspor Maçı Ne Zaman? Eyüpspor - Antalyaspor Maçı Hangi Kanalda Canlı Yayınlanacak?,"https://www.ntv.com.tr/sporskor/eyupspor-antalyaspor-maci-ne-zaman-eyupspor-antalyaspor-maci-hangi-kanalda-canli-yayinlanacak,KaM-qtL4UUWRBczdZUhQlQ","Eyüpspor -AntalyasporMaçı Ne Zaman, Saat Kaçta ve Hangi Kanalda Yayınlanacak?Eyüpspor - Antalyaspor maçı 24.05.2025 16:00 tarihinde oynanacak ve beIN SPORTS da canlı yayınlanacak.Eyüpspor - Antalyaspor Maçı Nerede Oynanacak?Eyüpspor - Antalyaspor maçı Recep Tayyip Erdoğan Stadyumu Stadyumu’nda oynanacak.Eyüpspor - Antalyaspor Maçının HakemleriEyüpspor - Antalyaspor maçını orta hakem Oğuzhan Aksu yönetecek.",eyüpspor antalyaspormaçı zaman saat kaçta hangi kanalda yayınlanacakeyüpspor antalyaspor maçı tarihinde oynanacak bein sports canlı yayınlanacakeyüpspor antalyaspor maçı oynanacakeyüpspor antalyaspor maçı recep tayyip erdoğan stadyumu stadyumunda oynanacakeyüpspor antalyaspor maçının hakemlerieyüpspor antalyaspor maçını orta hakem oğuzhan aksu yönetecek
spor,"Jose Morais: ""İhtimalimizi son maça kadar taşımak istiyoruz""","https://www.ntv.com.tr/sporskor/jose-morais-ihtimalimizi-son-maca-kadar-tasimak-istiyoruz,v8zXtJ-XQUSMMdsnHi5f8A","Sipay Bodrum FK, Trendyol Süper Lig'in 37. haftasında 25 Mayıs Pazar günü deplasmanda BellonaKayserisporile oynayacağı maçın hazırlıklarına devam etti.Grey Beton Bodrum Stadı'nda teknik direktör Jose Morais yönetiminde gerçekleştirilen antrenmanda yeşil-beyazlı oyuncular, ısınma hareketlerinin ardından dar alanda pas ve taktik çalışması yaptı.Jose Morais, basın mensuplarına açıklamasında her maça olduğu gibi bu maça da en iyi şekilde hazırlandıklarını söyledi.Kendileri için önemli ve kritik bir karşılaşma olacağını belirten Morais, ""Artık bizim 3 puana ihtiyacımız var. Hafta boyunca hazırlıklarımızı bu şekilde yaptık. Oyuncularımız motive durumda, oraya gidip kazanıp ondan sonra ihtimalimizi son maça kadar taşımak istiyoruz."" dedi.Sipay Bodrum FK Asbaşkanı Selahattin Polat ve Yönetim Kurulu Üyesi Aşkın Demir de takım ve teknik heyetle bir araya gelerek çalışmaları takip etti.",sipay bodrum fk trendyol süper ligin haftasında mayıs pazar günü deplasmanda bellonakayserisporile oynayacağı maçın hazırlıklarına devam ettigrey beton bodrum stadında teknik direktör jose morais yönetiminde gerçekleştirilen antrenmanda yeşilbeyazlı oyuncular ısınma hareketlerinin ardından dar alanda pas taktik çalışması yaptıjose morais basın mensuplarına açıklamasında maça olduğu maça iyi şekilde hazırlandıklarını söyledikendileri önemli kritik bir karşılaşma olacağını belirten morais artık bizim puana ihtiyacımız var hafta boyunca hazırlıklarımızı şekilde yaptık oyuncularımız motive durumda oraya gidip kazanıp ondan sonra ihtimalimizi son maça kadar taşımak istiyoruz dedisipay bodrum fk asbaşkanı selahattin polat yönetim kurulu üyesi aşkın demir takım teknik heyetle bir araya gelerek çalışmaları takip etti
spor,Galatasaray kadroyu açıkladı: Osimhen ve 6 yıldız isim yok!,"https://www.ntv.com.tr/sporskor/galatasaray-kadroyu-acikladi-osimhen-ve-6-yildiz-isim-yok,aZUVL2du8ECu1EQoqRB7Dg","Trendyol Süper Lig'in 37. haftasında 24 Mayıs Pazar günü deplasmandaGöztepeile karşılaşacakGalatasaray'ın kamp kadrosu açıklandı.Sarı-kırmızılı kulüpten yapılan açıklamaya göre cezalı Fernando Muslera ile Gabriel Sara'nın yanı sıra Victor Osimhen, Lucas Torreira, Abdülkerim Bardakcı, Yunus Akgün ve Barış Alper Yılmaz kadroda yer almadı.Galatasaray'ın kamp kadrosunda şu futbolcular bulunuyor:Günay Güvenç, Jankat Yılmaz, Atakan Ordu, Ismail Jakobs, Eyüp Aydın, Davinson Sanchez, Roland Sallai, Kerem Demirbay, Dries Mertens, Eren Elmalı, Berkan Kutlu, Ahmed Kutucu, Kaan Ayhan, Elias Jelert, Carlos Cuesta, Przemyslaw Frankowski, Yusuf Demir, Efe Akman, Alvaro Morata, Metehan Baltacı, Arda Ünyay, Mario Lemina",trendyol süper ligin haftasında mayıs pazar günü deplasmandagöztepeile karşılaşacakgalatasarayın kamp kadrosu açıklandısarıkırmızılı kulüpten yapılan açıklamaya göre cezalı fernando muslera gabriel saranın yanı sıra victor osimhen lucas torreira abdülkerim bardakcı yunus akgün barış alper yılmaz kadroda yer almadıgalatasarayın kamp kadrosunda futbolcular bulunuyorgünay güvenç jankat yılmaz atakan ordu ismail jakobs eyüp aydın davinson sanchez roland sallai kerem demirbay dries mertens eren elmalı berkan kutlu ahmed kutucu kaan ayhan elias jelert carlos cuesta przemyslaw frankowski yusuf demir efe akman alvaro morata metehan baltacı arda ünyay mario lemina
spor,VakıfBank'ta ayrılıklar devam ediyor,"https://www.ntv.com.tr/sporskor/vakifbankta-ayriliklar-devam-ediyor,Jd8DR117vE249s5zcTITgQ","VakıfBank KadınVoleybolTakımı, ABD'li pasör çaprazıKendall Kippile yollarını ayırdığını açıkladı.Sarı-siyahlı kulüpten yapılan açıklamada, ""Kulübümüzde geçirdiği süre sona eren Kendall Kipp'e veda ediyoruz. Kaldığı süre boyunca profesyonelliği, enerjisi ve takımı önceleyen tutumuyla kulüpteki herkes üzerinde olumlu bir etki bıraktı. Kendall'a katkıları için teşekkür ediyor ve kariyerinin bundan sonraki bölümünde kendisine sağlık ve başarı diliyoruz."" ifadeleri kullanıldı.İKİ İSME DAHA VEDA EDİLMİŞTİVakıfBank'ta Sultanlar Ligi şampiyonluğu yaşayan Kipp, 2024-2025 sezonu öncesinde takıma katılmıştı.Dün yapılan açıklamada ise Kiera Van Ryk ve Bahar Akbay ile yollar ayrılmıştı.",vakıfbank kadınvoleyboltakımı abdli pasör çaprazıkendall kippile yollarını ayırdığını açıkladısarısiyahlı kulüpten yapılan açıklamada kulübümüzde geçirdiği süre sona eren kendall kippe veda ediyoruz kaldığı süre boyunca profesyonelliği enerjisi takımı önceleyen tutumuyla kulüpteki herkes üzerinde olumlu bir etki bıraktı kendalla katkıları teşekkür ediyor kariyerinin bundan sonraki bölümünde kendisine sağlık başarı diliyoruz ifadeleri kullanıldıiki isme veda edilmiştivakıfbankta sultanlar ligi şampiyonluğu yaşayan kipp sezonu öncesinde takıma katılmıştıdün yapılan açıklamada kiera van ryk bahar akbay yollar ayrılmıştı
spor,Fransa Açık Tenis Turnuvası başlıyor,"https://www.ntv.com.tr/sporskor/fransa-acik-tenis-turnuvasi-basliyor,yKsQ1B5mR0eOxeGZnZc_sA","Yılın ikinci Grand Slam’i olan Fransa AçıkTenisTurnuvası'nın (Roland-Garros) zamanı geldi.Dünyanın en iyileri, bu hafta sonu Paris'te toprak kort turnuvalarının en üst seviyesinde karşı karşıya gelecek.25 Mayıs Pazar günü 12.00’de başlayacak turnuva bu sene 129. kez kez düzenlenecek.Tenisseverlerin merakla beklediği Tek Kadınlar finali 7 Haziran Cumartesi günü, Tek Erkekler finali ise 8 Haziran Pazar günü yapılacak.YARIŞACAK YILDIZLARRoland Garros’ta Dünya 1 numarası Jannik Sinner (İtalya), tartışmalı üç aylık bir cezanın ardından aksiyona geri dönecek. Aralarında İspanya'dan Carlos Alcaraz ve Sırbistan'dan 24 kez Grand Slam kazanan Novak Djokovic'in de bulunduğu rekabetçi bir kadrodan gelen rakiplerini geride bırakmak için çalışacak.Kadınlar Tekler kurasında ise dört kez unvanını koruyan Iga Swiatek (Polonya), Dünya 1 numarası Aryna Sabalenka ve geçen yılın ikincisi Coco Gauff (ABD) gibi zorlu rakiplerle mücadele edecek. Jasmine Paolini (İtalya) ise geçen hafta sonu Roma'da kazandığı zaferin ardından ilk Grand Slam şampiyonluğu için yarışacak.Fransa Açık Tenis Turnuvası, Eurosport ve Max’ten yayınlanacak.",yılın ikinci grand slami olan fransa açıktenisturnuvasının rolandgarros zamanı geldidünyanın iyileri hafta sonu pariste toprak kort turnuvalarının üst seviyesinde karşı karşıya gelecek mayıs pazar günü başlayacak turnuva sene düzenlenecektenisseverlerin merakla beklediği tek kadınlar finali haziran cumartesi günü tek erkekler finali haziran pazar günü yapılacakyarişacak yildizlarroland garrosta dünya numarası jannik sinner italya tartışmalı üç aylık bir cezanın ardından aksiyona geri dönecek aralarında ispanyadan carlos alcaraz sırbistandan grand slam kazanan novak djokovicin bulunduğu rekabetçi bir kadrodan gelen rakiplerini geride bırakmak çalışacakkadınlar tekler kurasında dört unvanını koruyan iga swiatek polonya dünya numarası aryna sabalenka geçen yılın ikincisi coco gauff abd zorlu rakiplerle mücadele edecek jasmine paolini italya geçen hafta sonu romada kazandığı zaferin ardından ilk grand slam şampiyonluğu yarışacakfransa açık tenis turnuvası eurosport maxten yayınlanacak
spor,Süper Lig'in en golcü yedekleri Başakşehir ve Fenerbahçe'den,"https://www.ntv.com.tr/sporskor/super-ligin-en-golcu-yedekleribasaksehirve-fenerbahceden,W5RDrZUcZkSEC5YxTBE3gQ","TrendyolSüper Lig'de müsabakalara sonradan giren oyuncularla RAMSBaşakşehir14,Fenerbahçeise 13 gol buldu.Geride kalan 36 haftalık periyotta atılan 942 golün 137'si yedek oyunculardan geldi. RAMS Başakşehir, yedek kulübesinde başlayan isimlerle 14, Fenerbahçe ise 13 gol üretti. Bu iki takımı 10'ar golle Gaziantep FK, Göztepe ve TÜMOSAN Konyaspor izledi.Krzysztof Piatek ile Philippe Keny'nin üçer gol attığı RAMS Başakşehir'de Ivan Brnic, Joao Figueiredo, Davidson, Serdar Gürler, Leo Duarte, Olivier Kemen, Ömer Ali Şahiner ve Ömer Faruk Beyaz da birer gol buldu.Fenerbahçe'de ise Anderson Talisca, Edin Dzeko ve Youusef En-Nesyri üçer, Allan Saint-Maximin, Cenk Tosun, Sebastian Szymanski ve Oğuz Aydın birer gol üretti.EN GOLCÜ YEDEK GAICHOnvo Antalyaspor formasıyla bu sezon 7 golü bulunan Adolfo Gaich, bunlardan 6'sını sonradan oyuna girdiği müsabakalarda kaydetti. Arjantinli futbolcu ligde oyuna yedek kulübesinde başlayıp en fazla gol kaydeden isim konumunda bulunuyor. Gaich'i dörder golle Galatasaray'dan ayrılan Michy Batshuayi ile Samsunsporlu Soner Aydoğdu izliyor.RAMS Başakşehir'in golcü oyuncusu Krzysztof Piatek, sonradan dahil olduğu Antalyaspor maçında, Fenerbahçeli Anderson Talisca da Trabzonspor karşılaşmasında hat-trick yaptı.Umut Bozok hem Trabzonspor hem de iKAS Eyüpspor formasıyla yedek kulübesinde başladığı maçlarda skor buldu.YEDEKLERİN ATTIĞI GOLLERSüper Lig'de şimdiye kadar oynanan maçlarda sonradan oyuna giren isimlerin attığı goller şöyle:Adana Demirspor (2): Abat Aimbetov, Bünyamin BalatAtakaş Hatayspor (4): Carlos Strandberg, Funsho Bamgboye, Recep Burak Yılmaz, Vincent AboubakarBellona Kayserispor (7): Duckens Nazon (3), Talha Sarıarslan (2), Aylton Boa Morte, Stephane BahokenBeşiktaş (7): Ernest Muçi, Semih Kılıçsoy (2), Alex Oxlade-Chamberlain, Joao Mario, Keny ArroyoCorendon Alanyaspor (4): Ui-jo Hwang (2), Loide Augusto, Sergio CordovaÇaykur Rizespor (4): Altin Zeqiri (3), Ali SoweFenerbahçe (13): Anderson Talisca, Edin Dzeko, Youusef En-Nesyri (3), Allan Saint-Maximin, Cenk Tosun, Oğuz Aydın, Sebastian SzymanskiGalatasaray (8): Michy Batshuayi (4), Alvaro Morata (3), Victor OsimhenGaziantep FK (10): Emmanuel Boateng, Furkan Soyalp (2), David Okereke, Emre Taşdemir, Enric Saborit, Halil Dervişoğlu, Kenan Kodro, Semih GülerGöztepe (10): David Fofana (2), Ahmed Ildız, David Tijanic, Doğan Erdoğan, Emersonn Correira da Silva, İsmail Köybaşı, Kubilay Kanatsızkuş, Kuryu Matsuki, Victor HugoiKAS Eyüpspor (7): Halil Akbunar, Samu Saiz (2), Prince Ampem, Tayfur Bingöl, Umut BozokKasımpaşa (6): Antonin Barak, Aytaç Kara, Can Keleş (2)Net Global Sivasspor (8): Bekir Buraç Böke (3), Queensy Menig (2), Bangaly Koita, Garry Rodrigues, Veljko SimicOnvo Antalyaspor (8): Adolfo Gaich (6), Ramzi Safuri (2)RAMS Başakşehir (14): Krzysztof Piatek, Philippe Keny (3), Davidson da Luz Pereira, Ivan Brnic, Joao Figueiredo, Leo Duarte, Oliver Kemen, Ömer Ali Şahiner, Ömer Faruk Beyaz, Serdar GürlerReeder Samsunspor (9): Soner Aydoğdu (4), Kingsley Schindler (2), Flavien Tait, Marius Moundilmadji, Nany DimataSipay Bodrum FK (4): Alfredo Ribeiro, George Alexandru Puscas, Kenan Özer, Zdravko DimitrovTrabzonspor (2): Anthony Nwakaeme, Umut BozokTÜMOSAN Konyaspor (10): Danijel Aleksic, Umut Nayir (2), Blaz Kramer, Hamidou Keyta, Louka Prip, Muhammet Tunahan Taşcı, Oğulcan Ülgün, Yusuf Erdoğan",trendyolsüper ligde müsabakalara sonradan giren oyuncularla ramsbaşakşehirfenerbahçeise gol buldugeride kalan haftalık periyotta atılan golün si yedek oyunculardan geldi rams başakşehir yedek kulübesinde başlayan isimlerle fenerbahçe gol üretti iki takımı ar golle gaziantep fk göztepe tümosan konyaspor izledikrzysztof piatek philippe kenynin üçer gol attığı rams başakşehirde ivan brnic joao figueiredo davidson serdar gürler leo duarte olivier kemen ömer ali şahiner ömer faruk beyaz birer gol buldufenerbahçede anderson talisca edin dzeko youusef ennesyri üçer allan saintmaximin cenk tosun sebastian szymanski oğuz aydın birer gol ürettien golcü yedek gaichonvo antalyaspor formasıyla sezon golü bulunan adolfo gaich bunlardan sını sonradan oyuna girdiği müsabakalarda kaydetti arjantinli futbolcu ligde oyuna yedek kulübesinde başlayıp fazla gol kaydeden isim konumunda bulunuyor gaichi dörder golle galatasaraydan ayrılan michy batshuayi samsunsporlu soner aydoğdu izliyorrams başakşehirin golcü oyuncusu krzysztof piatek sonradan dahil olduğu antalyaspor maçında fenerbahçeli anderson talisca trabzonspor karşılaşmasında hattrick yaptıumut bozok trabzonspor ikas eyüpspor formasıyla yedek kulübesinde başladığı maçlarda skor bulduyedeklerin attiği gollersüper ligde şimdiye kadar oynanan maçlarda sonradan oyuna giren isimlerin attığı goller şöyleadana demirspor abat aimbetov bünyamin balatatakaş hatayspor carlos strandberg funsho bamgboye recep burak yılmaz vincent aboubakarbellona kayserispor duckens nazon talha sarıarslan aylton boa morte stephane bahokenbeşiktaş ernest muçi semih kılıçsoy alex oxladechamberlain joao mario keny arroyocorendon alanyaspor uijo hwang loide augusto sergio cordovaçaykur rizespor altin zeqiri ali sowefenerbahçe anderson talisca edin dzeko youusef ennesyri allan saintmaximin cenk tosun oğuz aydın sebastian szymanskigalatasaray michy batshuayi alvaro morata victor osimhengaziantep fk emmanuel boateng furkan soyalp david okereke emre taşdemir enric saborit halil dervişoğlu kenan kodro semih gülergöztepe david fofana ahmed ildız david tijanic doğan erdoğan emersonn correira silva ismail köybaşı kubilay kanatsızkuş kuryu matsuki victor hugoikas eyüpspor halil akbunar samu saiz prince ampem tayfur bingöl umut bozokkasımpaşa antonin barak aytaç kara keleş net global sivasspor bekir buraç böke queensy menig bangaly koita garry rodrigues veljko simiconvo antalyaspor adolfo gaich ramzi safuri rams başakşehir krzysztof piatek philippe keny davidson luz pereira ivan brnic joao figueiredo leo duarte oliver kemen ömer ali şahiner ömer faruk beyaz serdar gürlerreeder samsunspor soner aydoğdu kingsley schindler flavien tait marius moundilmadji nany dimatasipay bodrum fk alfredo ribeiro george alexandru puscas kenan özer zdravko dimitrovtrabzonspor anthony nwakaeme umut bozoktümosan konyaspor danijel aleksic umut nayir blaz kramer hamidou keyta louka prip muhammet tunahan taşcı oğulcan ülgün yusuf erdoğan
spor,Yıldız futbolcunun röportajında silahlı çatışma çıktı: O anlar yayına yansıdı,"https://www.ntv.com.tr/sporskor/yildiz-futbolcunun-roportajinda-silahli-catisma-cikti-o-anlar-yayina-yansidi,VSR4zVrsiUOiiekBwJS3hQ","Brezilya Serie A takımı Vasco da Gama'da forma giyen Philippe Coutinho, Globo'ya bir röportaj verdi.Dünyaca ünlü futbolcunun antrenman tesislerinde yapılan röportajı neşeli bir şekilde ilerlerken, yakın bir konumda silahlı çatışma çıktı.Rio de Janeiro'nun Batı Bölgesi'nde yer alan Cidade de Deus mahallesinde gerçekleşen olay, Moacyr Barbosa Eğitim Merkezi yakınlarında cereyan etti.Globo'nun haberinde, bölgede yaşanan silahlı çatışmalar nedeniyle röportajın iki kez kesildiği kaydedildi.Röportaj esnasında gelen silah sesleri sonrasında Coutinho'nun şaşkınlığı kameralara yansırken, yıldız futbolcu istifini bozmadan konuşmaya devam etti.",brezilya serie takımı vasco gamada forma giyen philippe coutinho globoya bir röportaj verdidünyaca ünlü futbolcunun antrenman tesislerinde yapılan röportajı neşeli bir şekilde ilerlerken yakın bir konumda silahlı çatışma çıktırio janeironun batı bölgesinde yer alan cidade deus mahallesinde gerçekleşen olay moacyr barbosa eğitim merkezi yakınlarında cereyan ettiglobonun haberinde bölgede yaşanan silahlı çatışmalar nedeniyle röportajın iki kesildiği kaydedildiröportaj esnasında gelen silah sesleri sonrasında coutinhonun şaşkınlığı kameralara yansırken yıldız futbolcu istifini bozmadan konuşmaya devam etti
spor,Formula 1'de sıradaki durak Monako,"https://www.ntv.com.tr/sporskor/formula-1de-siradaki-durak-monako,JDIdqEq7gkib1ydgmKVL1Q","Formula 1'de sıradaki durak Monako olacak.Circuit de Monaco olarak da bilinen 3,3 kilometrelik Monte Carlo Pisti'nde yapılacak yarış, 78 tur üzerinden düzenlenecek.Sıralama turları yarın TSİ 17.00, yarış ise 25 Mayıs Pazar günü TSİ 16.00'da başlayacak.Sezonda şu ana dek McLaren pilotu Oscar Piastri'nin dört, Red Bull'un son şampiyon pilotu Max Verstappen'in iki ve McLaren'ın bir diğer pilotu Lando Norris'in birGrand Prixzaferi bulunuyor.Monako Grand Prix'si öncesinde pilotlar ve takımlar klasmanının ilk 5 sırası şöyle:Pilotlar1. Oscar Piastri (Avustralya): 146 puan2. Lando Norris (Büyük Britanya): 1333. Max Verstappen (Hollanda): 1244. George Russell (Büyük Britanya): 995. Charles Leclerc (Monako): 61Takımlar1. McLaren: 2792. Mercedes: 1473. Red Bull: 1314. Ferrari: 1145. Williams: 51",formula sıradaki durak monako olacakcircuit monaco olarak bilinen kilometrelik monte carlo pistinde yapılacak yarış tur üzerinden düzenleneceksıralama turları yarın tsi yarış mayıs pazar günü tsi başlayacaksezonda ana dek mclaren pilotu oscar piastrinin dört red bullun son şampiyon pilotu max verstappenin iki mclarenın bir diğer pilotu lando norrisin birgrand prixzaferi bulunuyormonako grand prixsi öncesinde pilotlar takımlar klasmanının ilk sırası şöylepilotlar oscar piastri avustralya puan lando norris büyük britanya max verstappen hollanda george russell büyük britanya charles leclerc monako takımlar mclaren mercedes red bull ferrari williams
spor,Real Madrid'de Ancelotti dönemi resmen sona erdi,"https://www.ntv.com.tr/sporskor/real-madriddeancelotti-donemi-resmen-sona-erdi,1rwktt11AkOvVm8Ko5oT3g","İspanyol devi Real Madrid, teknik direktörCarlo Ancelotti'yle yolların ayrıldığını duyurdu. Ancelotti, yarın 17.15’te Real Madrid’in Real Sociedad’ı konuk edeceği müsabakada son kez takımın başında yer alacak.Ancelotti Brezilya Milli Takımı'nın başına geçecek. Xabi Alonso  ise Madrid'in yeni hocası olacak.ARDA DAHA FAZLA SÜRE ALABİLİRXabi Alonso'nun Madrid'in başına geçmesi halinde milli yıldız Arda Güler'in yeni hocası olacak.Hoca değişikliği, az süre almasıyla sık sık gündem olan milli yıldızın kaderini etkileyebilir.Ancelottİ, sık sık Arda'ya az süre vermesiyle eleştirilliyordu."" DÜNYA FUTBOLUNUN GERÇEK EFSANESİ""İspanyol ekibinden yapılan ayrılık açıklamasında, ""Real Madrid ve Carlo Ancelotti, görevi sonlandırma konusunda anlaşmaya vardı. Hem Real Madrid'in hem de dünya futbolunun gerçek efsanesi olan bir adama olan minnettarlığımızı ve takdirimizi ifade etmek istiyoruz. Carlo Ancelotti, 123 yıllık tarihimizdeki en başarılı dönemlerinden birinde takımımızı yönetti ve kulübümüzün renklerindeki diğer tüm teknik direktörlerden daha fazla kupa kaldırdı. 3 UEFA Şampiyonlar Ligi, 3 Kulüpler Dünya Kupası, 3 UEFA Süper Kupası, 2 La Liga şampiyonluğu, 2 Copa del Rey şampiyonluğu ve 2İspanyaSüper Kupası olmak üzere 6 sezonda toplam 15 kupa kazandı"" ifadeleri yer aldı.MADRİD'İN VEDA PAYLAŞIMI",ispanyol devi real madrid teknik direktörcarlo ancelottiyle yolların ayrıldığını duyurdu ancelotti yarın te real madridin real sociedadı konuk edeceği müsabakada son takımın başında yer alacakancelotti brezilya milli takımının başına geçecek xabi alonso madridin yeni hocası olacakarda fazla süre alabilirxabi alonsonun madridin başına geçmesi halinde milli yıldız arda gülerin yeni hocası olacakhoca değişikliği süre almasıyla sık sık gündem olan milli yıldızın kaderini etkileyebilirancelotti sık sık ardaya süre vermesiyle eleştirilliyordu dünya futbolunun gerçek efsanesiispanyol ekibinden yapılan ayrılık açıklamasında real madrid carlo ancelotti görevi sonlandırma konusunda anlaşmaya vardı real madridin dünya futbolunun gerçek efsanesi olan bir adama olan minnettarlığımızı takdirimizi ifade etmek istiyoruz carlo ancelotti yıllık tarihimizdeki başarılı dönemlerinden birinde takımımızı yönetti kulübümüzün renklerindeki diğer teknik direktörlerden fazla kupa kaldırdı uefa şampiyonlar ligi kulüpler dünya kupası uefa süper kupası la liga şampiyonluğu copa del rey şampiyonluğu ispanyasüper kupası olmak üzere sezonda toplam kupa kazandı ifadeleri yer aldımadridin veda paylaşimi
spor,Trabzonspor’da değişim süreci başlıyor,"https://www.ntv.com.tr/sporskor/trabzonsporda-degisim-sureci-basliyor,HY4jae0skU20aJikBQ9EPQ","Bu sezon TrendyolSüper Lig'de beklentilerin oldukça gerisinde kalan Trabzonspor, Türkiye Kupası’nı da finalde kaybederek taraftarına hayal kırıklığı yaşattı.Avrupa kupalarına katılma hedefini bir sonraki sezona erteleyen bordo-mavililer, Teknik Direktör Fatih Tekke'nin raporu doğrultusunda kapsamlı bir değişim sürecine giriyor.Trendyol Süper Lig’in 37. haftasında sahasında oynayacağı Samsunspor maçının hazırlıklarını sürdüren Trabzonspor, diğer taraftan ise yeni sezon için değişim sürecini başlattı. Hafta sonu oynanacak olan müsabakayı prestij olarak değerlendiren Karadeniz ekibi, evindeki son müsabakayı kazanarak taraftarına 3 puanla veda etmeyi hedefliyor.TRABZONSPOR YÖNETİMİ TEKLİFLERE AÇIKTrabzonspor yönetimi, mevcut kadrodan istenilen verimin alınamaması nedeniyle hiçbir oyuncuyu 'satılmaz' olarak görmüyor. Başkan Ertuğrul Doğan’ın onayıyla, teknik heyetin belirlediği kriterler doğrultusunda yurt dışı ve yurt içinden gelen her teklif masaya yatırılacak. Özellikle yüksek maliyetli ve performans açısından beklentileri karşılayamayan oyuncularla yolların ayrılması gündemde.FATİH TEKKE RAPORUNU VERDİTeknik Direktör Fatih Tekke'nin önceliği, takımın oyun kalitesini ve temposunu yukarı çekmek. Bu doğrultuda hücum hattı, orta saha ve savunma bölgelerine takviye planlanıyor. Takıma doğrudan skor katkısı yapabilecek, topa hükmedebilen ve dinamik bir yapı kazandıracak oyuncular hedefleniyor.Yeni sezon planlamasında yabancı kontenjanını boşaltmak ve maaş yükünü azaltmak da öncelikli konular arasında yer alıyor. Bu kapsamda, yaşları ilerleyen ve sakatlık sorunları yaşayan Savic, Nwakaeme ve Visca gibi oyuncularla vedalaşılması bekleniyor. Ancak bu üç ismin sözleşmelerinin devam etmesi, kulübü yaz transfer döneminde zorluklarla karşı karşıya bırakabilir.",sezon trendyolsüper ligde beklentilerin oldukça gerisinde kalan trabzonspor türkiye kupasını finalde kaybederek taraftarına hayal kırıklığı yaşattıavrupa kupalarına katılma hedefini bir sonraki sezona erteleyen bordomavililer teknik direktör fatih tekkenin raporu doğrultusunda kapsamlı bir değişim sürecine giriyortrendyol süper ligin haftasında sahasında oynayacağı samsunspor maçının hazırlıklarını sürdüren trabzonspor diğer taraftan yeni sezon değişim sürecini başlattı hafta sonu oynanacak olan müsabakayı prestij olarak değerlendiren karadeniz ekibi evindeki son müsabakayı kazanarak taraftarına puanla veda etmeyi hedefliyortrabzonspor yönetimi tekliflere açiktrabzonspor yönetimi mevcut kadrodan istenilen verimin alınamaması nedeniyle hiçbir oyuncuyu satılmaz olarak görmüyor başkan ertuğrul doğanın onayıyla teknik heyetin belirlediği kriterler doğrultusunda yurt dışı yurt içinden gelen teklif masaya yatırılacak özellikle yüksek maliyetli performans açısından beklentileri karşılayamayan oyuncularla yolların ayrılması gündemdefatih tekke raporunu verditeknik direktör fatih tekkenin önceliği takımın oyun kalitesini temposunu yukarı çekmek doğrultuda hücum hattı orta saha savunma bölgelerine takviye planlanıyor takıma doğrudan skor katkısı yapabilecek topa hükmedebilen dinamik bir yapı kazandıracak oyuncular hedefleniyoryeni sezon planlamasında yabancı kontenjanını boşaltmak maaş yükünü azaltmak öncelikli konular arasında yer alıyor kapsamda yaşları ilerleyen sakatlık sorunları yaşayan savic nwakaeme visca oyuncularla vedalaşılması bekleniyor ancak üç ismin sözleşmelerinin devam etmesi kulübü yaz transfer döneminde zorluklarla karşı karşıya bırakabilir
