kategori,baslik,link,icerik
ekonomi,"BMS Gruop, Oria Sigorta'yı satın aldı",https://www.haberturk.com/bms-gruop-oria-sigorta-yi-satin-aldi-3793495-ekonomi,"Dünyanın önde gelen sigorta ve reasürans brokerlerinden BMS Group, İstanbul merkezli Oria Sigorta ve Reasürans Brokerliği A.Ş.'yi satın alarak Türkiye pazarındaki konumunu daha da güçlendiriyor. Bu satın alma, BMS Group’un Türkiye’ye olan uzun vadeli bağlılığını pekiştirirken; Orta Doğu başta olmak üzere bölgesel büyüme stratejisinin de önemli bir parçasını oluşturuyor. Ayrıca, bölgedeki müşterilere kapsamlı ve ihtiyaç odaklı sigorta ile reasürans çözümleri sunma kapasitesini de önemli ölçüde artırıyor. 2019 yılında kurulan Oria, kurumsal sigortalar ve çalışan yan hakları çözümleri alanında güçlü bir itibar kazanmış, bağımsız bir sigorta ve reasürans brokerliği şirketi. Oria, Yönetim Kurulu Başkanı ve sahibi Cenk Erden ile ortakları Özkan Nacar, Remzi Duman ve Fırat Tek liderliğinde, teknik uzmanlığı, profesyonel yaklaşımı ve hizmet odaklı anlayışıyla faaliyet gösteriyor. Oria, BMS Group’un küresel erişimiyle birleşerek hem Türkiye’de hem de uluslararası pazarlarda faaliyet gösteren müşterilere ve sigorta iş ortaklarına daha bütüncül, rekabetçi ve çözüm odaklı hizmetler sunmaya hazırlanıyor. Bu gelişme, BMS’in son dönemde Avrupa ve Orta Doğu’daki stratejik satın almaları (İngiltere’de David Roberts & Partners, İspanya’da Rasher ve BAE, Dubai’de resmi onaya tabi olmakla birlikte DIFC) ile uyumlu şekilde, şirketin küresel büyüme vizyonunu yansıtan önemli bir kilometre taşı olma özelliği taşıyor."
ekonomi,Bankacılık sektörünün mevduatı geçen hafta arttı,https://www.haberturk.com/bankacilik-sektorunun-mevduati-gecen-hafta-artti-3793490-ekonomi,"Türkiye Cumhuriyet Merkez Bankası (TCMB), haftalık para ve banka istatistiklerini açıkladı. Buna göre, bankacılık sektörünün toplam mevduatı 16 Mayıs ile biten haftada 376 milyar 280 milyon 306 bin lira artarak 22 trilyon 582 milyar 264 milyon 75 bin liradan, 22 trilyon 958 milyar 544 milyon 382 bin liraya çıktı. Aynı dönemde bankalardaki TL cinsi mevduat yüzde 3,5 yükselişle 12 trilyon 772 milyar 378 milyon 880 bin lira, yabancı para (YP) cinsinden mevduat ise yüzde 0,6 azalışla 7 trilyon 388 milyar 774 milyon 584 bin lira oldu. Bankalarda bulunan toplam YP mevduatı geçen hafta 229 milyar 412 milyon dolar düzeyinde gerçekleşirken bu tutarın 191 milyar 608 milyon doları yurt içinde yerleşik kişilerin hesaplarında toplandı. Yurt içi yerleşiklerin toplam YP mevduatında, parite etkisinden arındırılmış veriler göz önünde bulundurulduğunda 16 Mayıs itibarıyla 865 milyon dolarlık artış görüldü. Bankacılık sektöründe yurt içi yerleşiklerin tüketici kredileri, geçen hafta yüzde 0,2 azalarak 4 trilyon 313 milyar 325 milyon 765 bin lira oldu. Bankacılık sektöründe yurt içi yerleşiklerin tüketici kredilerinin 568 milyar 888 milyon 135 bin lirası konut, 61 milyar 770 milyon 688 bin lirası taşıt, 1 trilyon 622 milyar 829 milyon 52 bin lirası ihtiyaç kredilerinden, 2 trilyon 59 milyar 837 milyon 890 bin lirası bireysel kredi kartlarından oluştu."
ekonomi,KKM bakiyesi 600 milyar liranın altına düştü,https://www.haberturk.com/kkm-bakiyesi-600-milyar-liranin-altina-dustu-3793489-ekonomi,"Bankacılık Düzenleme ve Denetleme Kurumunun (BDDK) yayımladığı haftalık bültene göre, bankacılık sektörünün toplam kredi hacmi, 16 Mayıs haftasında 27 milyar 703 milyon lira artarak 18 trilyon 416 milyar 803 milyon liradan, 18 trilyon 444 milyar 506 milyon liraya çıktı. Bankacılık sektöründe toplam mevduat ise bankalar arası dahil geçen hafta 394 milyar 668 milyon lira artarak 21 trilyon 956 milyar 634,4 milyon liraya yükseldi. Tüketici kredilerinin tutarı, 16 Mayıs itibarıyla 1 milyar 915 milyon lira azalarak 2 trilyon 257 milyar 782 milyon liraya indi. Söz konusu tutarın 569 milyar 484 milyon lirası konut, 61 milyar 838 milyon lirası taşıt ve 1 trilyon 626 milyar 460 milyon lirası ihtiyaç kredilerinden oluştu. Bu dönemde taksitli ticari kredilerin tutarı, 4 milyar 516 milyon lira artarak 2 trilyon 610 milyar 274 milyon lira oldu. Bankaların bireysel kredi kartı alacakları ise yüzde 0,4 azalarak 2 trilyon 60 milyar 226 milyon lira düzeyinde gerçekleşti. Bireysel kredi kartı alacaklarının 715 milyar 639 milyon lirasını taksitli, 1 trilyon 344 milyar 586 milyon lirasını taksitsiz borçlar oluşturdu. Bankacılık sektöründe takipteki alacaklar, 16 Mayıs itibarıyla önceki haftaya göre 2 milyar 5 milyon lira artışla 395 milyar 577 milyon liraya çıktı. Takipteki alacakların 291 milyar 427 milyon lirasına özel karşılık ayrıldı."
ekonomi,Merkez Bankası rezervleri 145 milyar 657 milyon dolara yükseldi,https://www.haberturk.com/merkez-bankasi-rezervleri-145-milyar-657-milyon-dolara-yukseldi-3793487-ekonomi,"TCMB, haftalık para ve banka istatistiklerini açıkladı. Buna göre, 16 Mayıs itibarıyla Merkez Bankası brüt döviz rezervleri 4 milyar 179 milyon dolar yükselişle 65 milyar 401 milyon dolara çıktı. Brüt döviz rezervleri, 9 Mayıs'ta 61 milyar 222 milyon dolar seviyesinde bulunuyordu. Bu dönemde altın rezervleri de 2 milyar 865 milyon dolar azalışla 83 milyar 121 milyon dolardan 80 milyar 256 milyon dolara geriledi. Böylece Merkez Bankasının toplam rezervleri, 16 Mayıs haftasında bir önceki haftaya göre 1 milyar 314 milyon dolar artışla 144 milyar 343 milyon dolardan 145 milyar 657 milyon dolara çıktı."
ekonomi,"QFlats, sigorta destekli kurumsal model olacak",https://www.haberturk.com/qflats-sigorta-destekli-kurumsal-model-olacak-3793485-ekonomi,"QC İnşaat’ın MHR GYO ile hayata geçirdiği QFlats projesi, Quick Tower’da gerçekleşen törenle kamuoyuna tanıtıldı. Kurtköy’de yükselecek olan proje, deprem mühendisliği analizleri, bina tamamlama sigortası ve kurumsal denetim süreçleriyle desteklenen iş birliği modeli sunuyor. Gayrimenkul geliştirmesini MHR GYO, inşaat müteahhitliğini ise Türkiye’nin köklü firmalarından Tepe İnşaat üstleniyor. Deprem teknik analizleri Allianz Teknik, bina tamamlama sigortası Quick Sigorta, Quick Sigorta adına proje koordinasyonu QC İnşaat tarafından yürütülürken, inşaat tüm riskler ve sorumluluk sigortaları ise Corpus Sigorta tarafından sağlanıyor. Proje yönetimi Entegre Proje Yönetim, mimari tasarımı ise Tago Architects tarafından gerçekleştiriliyor. Projeye ilişkin konuşan Meher Holding CEO'su Levent Uluçeçen şunları söyledi:“Bugün burada attığımız imza, bir yapı projesinden çok daha fazlasını temsil ediyor. Sadece bir konut projesi başlatmıyoruz; aynı zamanda geleceğimiz için bir sorumluluk üstleniyoruz. QFlats, güvenli ve sürdürülebilir yaşam alanları üretme vizyonumuzun bir yansıması. Bu vizyonu yalnızca QFlats’te değil; Türkiye’nin dört bir yanında, bina tamamlama sigortası teminatıyla destekleyeceğimiz projelerde de uygulamayı hedefliyoruz. Yapımı başka firmalarca üstlenilen ama bizim güvence sunduğumuz projelerle — Ordu’dan Ankara’ya kadar — depreme dayanıklı yapılar için çalışıyoruz."
ekonomi,Türkiye-Çin arası 'doğrudan iletişim',https://www.haberturk.com/turkiye-cin-arasi-dogrudan-iletisim-3793409-ekonomi,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Çin Halk Cumhuriyeti ziyareti kapsamında bir dizi temasta bulundu. Çin ziyaretini değerlendiren Bakan Uraloğlu, küresel ulaştırma koridorlarının iki önemli noktasının Türkiye ve Çin olduğunu belirtti. 3 gün süren program kapsamında özellikle Orta Koridor’u taşımacılık, ticaret ve üretim noktasında nasıl geliştirebileceklerini ele aldıklarını ifade etti. Programın ilk gününde Xi’an kentinde 9. İpek Yolu Uluslararası Forumu’na katıldıklarını ve akabinde Shaanxi Eyaleti Valisi Xi’an Şehri Belediye Genel Sekreteri ile bir araya geldiklerini anımsatan Uraloğlu, “Özellikle lojistik üs olan Xi’an’dan Türkiye üzerinden Avrupa’ya ve Afrika’nın kuzeyine nasıl taşımacılık yapılabileceğini, ilişkilerimizi nasıl geliştirebileceğimizi değerlendirdik.” açıklamasında bulundu. İkinci gün ise iki teknoloji şirketi ile görüşen Bakan Uraloğlu, söz konusu firmaların hazırda Türkiye'de başta GSM ve teknoloji alanında iş yaptıklarını anımsattı. Uraloğlu, Türkiye’de teknoloji üretimi yapılması, Ar-Ge merkezlerinin kurulması ile ilgili konuların masaya yatırıldığını ifade etti."
ekonomi,Yapı ruhsat ve izinlerinde sert düşüş,https://www.haberturk.com/yapi-ruhsatlarinda-sert-dusus-3793384-ekonomi,"TÜİK, 2025 yılının ilk çeyreğine (Ocak-Mart) dair yapı ruhsat izinleriyle ilgili verileri açıkladı. Veriler inşaat sektöründe yeni projelere başlama ve inşaat tamamlamalarında yavaşlama olduğunu işaret etti. Veriler önümüzdeki dönemde konut arzında gerileme olarak karşımıza çıkabilir. Yapı ruhsatı verilen binaların yüzölçümü yüzde 24,7 azaldı. Bir önceki yılın aynı çeyreğine göre, 2025 yılı I. çeyreğinde belediyeler tarafından yapı ruhsatı verilen bina sayısı yüzde 21,3, daire sayısı yüzde yüzde 18,7 ve yüzölçüm yüzde 24,7 azaldı. Belediyeler tarafından 2025 yılı I. çeyreğinde yapı ruhsatı verilen binaların toplam yüzölçümü 27,0 milyon m² iken; bunun 14,8 milyon m²'si konut, 6,6 milyon m²'si konut dışı ve 5,7 milyon m²'si ise ortak kullanım alanı olarak gerçekleşti. Belediyeler tarafından 2025 yılı I. çeyreğinde yapı ruhsatı verilen binaların kullanma amacına göre en yüksek yüzölçüm payına 18,9 milyon m² ile iki ve daha fazla daireli ikamet amaçlı binalar sahip oldu. Bunu 2,1 milyon m² ile sanayi binaları ve depolar izledi."
ekonomi,Maximiles Business Startup Kredi Kartı'na dijital kartvizit özelliği eklendi,https://www.haberturk.com/maximiles-business-startup-kredi-karti-na-dijital-kartvizit-ozelligi-eklendi-3793442-ekonomi,"İş Bankası, Aralık 2021’de Amazon Web Services (AWS) iş birliğiyle hayata geçirdiği Maximiles Business Startup Kredi Kartı’nın tasarımını yeniledi. AWS’in Activate kredisine erişim imkânı sunan ve bu faydasıyla ilk ve tek olma özelliği taşıyan kart, artık dikey tasarımıyla kullanıcılarla buluşuyor. Kartın sağ alt köşesine eklenen karekod, startup’ların kredi kartlarını aynı zamanda dijital kartvizit olarak kullanmalarına olanak tanıyor. Uniconn iş birliğiyle hayata geçirilen yenilikçi tasarımda, karta entegre karekod sayesinde girişimciler, iletişim bilgilerini kolayca paylaşarak iş dünyasında daha hızlı, pratik ve etkili bağlantılar kurabiliyor. Bu inovatif çözüm, hem kâğıt israfının önüne geçerek çevre dostu bir yaklaşım sunuyor hem de profesyonel ağ kurma süreçlerini daha verimli hale getiriyor. İş Bankası Dijital Bankacılık Müdürü Ceren Sayar, yeni tasarımın, dijital kartvizit hizmeti sunan bir girişim olan Uniconn ile birlikte hayata geçirildiğini belirterek, İş Bankası’nın startup dostu vizyonuna örnek teşkil eden iş birliği örneklerini artırmayı önemsediklerini söyledi."
ekonomi,Ankara'da taksi ücretlerine zam,https://www.haberturk.com/son-dakika-ankara-da-taksi-ucretlerine-zam-3793425-ekonomi,Ankara'da taksi ücretlerine zam yapıldı. Ankara'da taksimetre açılış ücreti 35 liradan 45 liraya yükseldi. 100 lira olan indi bindi ücreti ise 130 lira oldu. Yeni tarife 25 Mayıs Pazar gününden itibaren geçerli olacak. En son zam 28 Ağustos 2024’te yapılmıştı. * Haberin görseli Shutterstock'tan servis edilmiştir. Görsel temsilidir.
ekonomi,"Piyasa ve reel sektörde enflasyon beklentisi geriledi, hanehalkında yükseldi",https://www.haberturk.com/piyasa-ve-reel-sektorde-enflasyon-beklentisi-geriledi-hanehalkinda-yukseldi-3793356-ekonomi,"TCMB'nin yayımladığı 'Sektörel Enflasyon Beklentileri'ne göre; mayıs ayında 12 ay sonrası yıllık enflasyon beklentileri bir önceki aya göre, piyasa katılımcıları için 0,5 puan azalarak yüzde 25,1 seviyesine, reel sektör için 0,7 puan azalarak yüzde 41,0 seviyesine gerilerken, hanehalkı için 0,6 puan artarak yüzde 59,9 seviyesine yükseldi."
ekonomi,GYODER’den gayrimenkul okuryazarlığı hamlesi,https://www.haberturk.com/gyoderden-gayrimenkul-okuryazarligi-hamlesi-3793422-ekonomi,"Sermaye Piyasası Kurulu (SPK) tarafından Resmî Gazete’de yayımlanan genelgeyle, 22 Mayıs “Finansal Okuryazarlık Günü” olarak ilan edildi. Gayrimenkul Yatırımcıları Derneği (GYODER), gayrimenkul ve kentsel dönüşüm özelinde toplumun okuryazarlığını artırma hedefiyle çalışmalarını kararlılıkla sürdüreceğini açıkladı. Gayrimenkul sektörü, bireylerin hayatındaki en büyük finansal kararlardan birini temsil ederken; kentsel dönüşüm ise başta deprem riski olmak üzere ülkemizin en kritik gündem maddelerinden biri. GYODER, bu noktada yalnızca finansal değil, aynı zamanda sektörel bilinçlenmeyi de kapsayan bir okuryazarlık anlayışının yaygınlaştırılması gerektiğine inanıyor. Bu kapsamda GYODER çatısı altında kurulan Kentsel Dönüşüm Okuryazarlığı Platformu, toplumu bilinçlendirmeyi, doğru bilgiyi yaygınlaştırmayı ve dönüşüm süreçlerini daha şeffaf, güvenilir ve etkin hale getirmeyi amaçlayan öncü bir eğitim ve farkındalık platformu olarak öne çıkıyor. Kentsel dönüşüm okuryazarlığı projesi kapsamında, hak sahiplerinin bilinçli kararlar alabilmesi için bilgilendirme faaliyetleri yürütülürken; kamu, geliştirici ve vatandaşlar arasında güven ortamının tesis edilmesi hedefleniyor. Ayrıca iyi uygulama örneklerinin görünür kılınması, belediyelerin kentsel dönüşüm süreçlerinde karşılaştığı sorunlara yönelik çözüm önerilerinin geliştirilmesi ve 'Sorularla Kentsel Dönüşüm' başlığı altında 50’yi aşkın soruda tasarımsal, teknik ve uygulamaya yönelik konulara açıklık getirilmesi de bu çalışmanın önemli başlıkları arasında yer alıyor. Teknik gereklilikler ve yapı kalitesi konularında farkındalık yaratılması, medya, podcast ve video içerikleri aracılığıyla da geniş kitlelere ulaşılması amaçlanıyor."
ekonomi,"TÜİK açıkladı: Tarla ürünleri, meyve ve sebze gruplarında azalış bekleniyor",https://www.haberturk.com/tuik-acikladi-tarla-urunleri-meyve-ve-sebze-gruplarinda-azalis-bekleniyor-3793420-ekonomi,"Türkiye İstatistik Kurumu, bu yıla ilişkin ""Bitkisel Üretim 1. Tahmini""ni açıkladı. Buna göre, üretim miktarlarının tahıllar ve diğer bitkisel ürünlerde (yem bitkileri hariç) yüzde 5,3, sebzede yüzde 1,7, meyveler, içecek ve baharat bitkilerinde yüzde 24,4 azalacağı tahmin ediliyor. Tahıl ve diğer bitkisel ürünlerde 71,4 milyon ton, sebzede 33 milyon ton, meyve, içecek ve baharat bitkilerinde ise 21,4 milyon ton üretim bekleniyor. Tahıl ürünleri üretim miktarlarının bu yıl geçen yıla kıyasla yüzde 4,1 azalarak, yaklaşık 37,4 milyon ton olacağı öngörüldü. Geçen yıla göre, buğday üretiminin yüzde 5,8 azalarak 19,6 milyon tona, arpa üretiminin yüzde 8 gerileyerek yaklaşık olarak 7,5 milyon tona, çavdar üretiminin yüzde 5,5 azalarak 243 bin tona, yulaf üretiminin yüzde 23,1 düşüşle 300 bin tona ineceği, mısır üretiminin ise yüzde 4,9 artarak 8,5 milyon tona çıkacağı tahmin edildi. Kuru baklagiller grubunda nohut, kuru fasulye ve kırmızı mercimek üretiminin sırasıyla 605 bin ton, 283 bin ton ve 340 bin ton olması bekleniyor. Yumru bitkilerden patatesin ise geçen yıla göre yüzde 13 azalarak 6 milyon ton üretileceği öngörülüyor."
ekonomi,Nisanda yabancı turist sayısı arttı,https://www.haberturk.com/nisanda-yabanci-turist-sayisi-artti-3793411-ekonomi,"Türkiye bu yılın ilk 4 ayında toplam 12 milyon 744 bin 84 ziyaretçiyi ağırladı. Türkiye’ye gelen ziyaretçilerin 10 milyon 590 bin 9’unu yabancılar 2 milyon 154 bin 75’ini de yurtdışında ikamet eden vatandaşlar oluşturdu. Yılın 4 aylık döneminde, en çok ziyaretçi gönderen ülkeler sıralamasında Almanya 1 milyon 143 bin 107 ziyaretçi ile ilk sırada yer aldı. Almanya’yı 977 bin 152 ziyaretçi ile Rusya Federasyonu, 946 bin 472 kişiyle İran izledi. Bulgaristan ve İngiltere de sırasıyla en çok ziyaretçinin geldiği diğer ülkeler oldu. Türkiye’nin nisan ayında ağırladığı yabancı ziyaretçi sayısı ise bir önceki yılın aynı ayına göre yüzde 8,01 artış ile 3 milyon 900 bin 546 oldu. Türkiye’yi nisan ayında tercih eden yabancı ziyaretçiler arasında İngiltere ve Almanya dikkat çekti. En çok ziyaretçi gönderen ülke yine Almanya olurken bir önceki yılın aynı ayına göre yüzde 31,32 artış yaşandı. Türkiye’ye nisan ayında gelen Alman ziyaretçi sayısı 571 bin 42 oldu. Rusya Federasyonu’nun 375 bin 820 ziyaretçiyle ikinci olduğu sıralamada 373 bin 922 kişiyle üçüncü sırayı paylaşan İngiltere’de yüzde 13,27 artış oranına ulaşıldı. İngiltere’yi Bulgaristan ve İran takip etti."
ekonomi,Bakan Şimşek'ten enflasyon açıklaması,https://www.haberturk.com/son-dakika-bakan-simsek-ten-enflasyon-aciklamasi-3793407-ekonomi,"Hazine ve Maliye Bakanı Mehmet Şimşek, TBB 68. Genel Kurulu'nda açıklamalarda bulundu. Bakan Şimşek'in açıklamalarından öne çıkanlar şöyle: Uyguladığımız ekonomik programın geçici yan etkilerini yönetmemiz gerekiyor. Yıl sonu enflasyonunun tahmin aralığı içinde gerçekleşeceğine samimi bir şekilde inanıyoruz. Dezenflasyon programının rayında olduğunu ve kararlı bir şekilde uygulanacağının altını tekrar çizmek isterim, reel sektör hesabını buna göre yapmalı. Yüzde 70 ihtimalle enflasyon bu sene, yüzde 24 orta nokta olmak üzere bandın içinde olacak. Bu konjonktürde ihracat performansının devam ediyor olması çok değerli ancak ihracatta zayıflama riski her zaman var. İhracata desteğimiz çok güçlü bir şekilde devam edecek. Bazı sektörlerde sıkıntı olduğunu biliyoruz, sorunların farkındayız, gerekli tedbirleri zamanında alıyoruz."
ekonomi,OnlyFans'in satışı için 8 milyar dolarlık görüşme,https://www.haberturk.com/onlyfans-in-satisi-icin-8-milyar-dolarlik-gorusme-3793393-ekonomi,"COVID-19 salgını sırasında popülaritesi artan yetişkin içerik sitesi OnlyFans'in satışı için görüşmeler yapılıyor. Reuters'ın haberine göre OnlyFans'in sahibi Fenix ​​International Ltd, şirketi yaklaşık 8 milyar dolarlık bir değerlemeyle bir yatırımcı grubuna satmak için görüşmelerde bulunuyor. Kaynaklara göre grup, Los Angeles merkezli bir yatırım firması olan Forest Road Company tarafından yönetiliyor. Kaynaklar, şirketin ayrıca halka arzı değerlendirdiğini ve diğer taliplerden de ilgi gördüğünü belirtti. Habere göre şirket, 2023'te 6,6 milyar dolar gelir elde etti. 2020'de 375 milyon dolar civarındaydı. 2017 yılında kurulan Forest Road ise medya, yenilenebilir enerji ve dijital varlıklarla ilgilenen bir yatırım şirketi olarak öne çıkıyor. Şirketin girişimleri arasında bir Formula E yarış takımı da yer alırken firma 2024 yılında ACF Investment Bank'ta çoğunluk hissesi satın alarak danışmanlık ağını genişletti."
ekonomi,Bakan Şimşek: Dış finansmana erişim güçlü şekilde sürüyor,https://www.haberturk.com/bakan-simsek-dis-finansmana-erisim-guclu-sekilde-suruyor-3793387-ekonomi,"Bakan Şimşek'in X hesabından yaptığı açıklama şöyle: ""Ülkemize duyulan yatırımcı güveni ile dış finansmana erişim küresel piyasalardaki belirsizliklere rağmen güçlü şekilde sürmektedir. Bakanlığımızın finansman programı kapsamında 2 milyar dolar tahvil ihracı gerçekleştirilmiş olup bu ihraca 2,5 katı aşan talep gelmiştir. Eximbank tarihindeki en yüksek sendikasyon kredisi ile 1 milyar dolar yeni kaynak sağlamıştır. Bu kaynak, diğer alanların yanı sıra özellikle düşük gelirli bölgelerdeki kadın girişimci KOBİ’ler ile yeşil ihracatçı KOBİ’lerin finansmana erişimini artırmak amacıyla kullanılacaktır."""
ekonomi,TMSF Avcılar Hospital Hastanesi'ni satışa çıkardı,https://www.haberturk.com/tmsf-avcilar-hospital-hastanesi-ni-satisa-cikardi-3793348-ekonomi,"TMSF'nin Avcılar Hospital Hastanesi Ticari ve İktisadi Bütünlüğünün satışına ilişkin ilanı, Resmi Gazete'nin bugünkü sayısında yayımlandı. Muhammen bedelinin 768 milyon 100 bin lira olarak belirlendiği ihalede, kapalı zarf ve açık artırma usulleri birlikte uygulanacak. İhaleye katılabilmek için 76 milyon 810 bin lira teminat ücreti yatırılması ve 1 Temmuz saat 16.00'ya kadar kapalı ve üzeri imzalı zarf içinde teklif verilmesi gerekiyor. Söz konusu ihaleye ilişkin açık artırma ise 2 Temmuz saat 14.30'da TMSF'nin İstanbul Esentepe'deki binasında gerçekleştirilecek."
ekonomi,"IPARD III Programı kapsamında 329 projeye 3,6 milyar lira hibe sağlanacak",https://www.haberturk.com/ipard-iii-programi-kapsaminda-329-projeye-3-6-milyar-lira-hibe-saglanacak-3793345-ekonomi,"Yumaklı, sosyal medya hesabından, ""IPARD III Programı 3. Başvuru Çağrı İlanı""na ilişkin paylaşım yaptı. Değerlendirmelerin tamamlandığını belirten Yumaklı, ""Süt, kırmızı et, kanatlı eti ve yumurta üretimi yapan işletmelerden değerlendirme süreci tamamlanan ve uygun bulunan 329 proje, toplamda 3,6 milyar lira hibe desteği almaya hak kazandı"" ifadesini kullandı. Yumaklı, 329 girişimcinin hayallerine bir adım daha yaklaştığına, projeler tamamlandığında 6 milyar lira tutarındaki yatırımı ülke ekonomisine kazandırmış olacaklarına işaret ederek, şunları kaydetti: ""Tarım ve Kırsal Kalkınmayı Destekleme Kurumu (TKDK) aracılığıyla sağladığımız bu desteklerle üretimi artırıyor, istihdam sağlıyor, kırsal kalkınmayı destekliyor, AB standartlarında modern yatırımlar hayata geçiriyoruz. Hayvansal üretimimizin gücünü artıracak bu desteklerin ülkemize hayırlı olmasını diliyorum."""
ekonomi,ABD'de bir dönem sona eriyor: Artık basılmayacak,https://www.haberturk.com/abd-de-bir-donem-sona-eriyor-artik-uretilmeyecek-3793339-ekonomi,"Amerikan medyasına açıklama yapan Hazine Bakanlığı yetkilileri, ABD Darphanesi'ne bu ay son kez 1 sent siparişi verildiğini ve bu madeni paranın üretiminin sonlandırılacağını teyit etti. Malzeme maliyeti düşünülerek alındığı bildirilen kararla, Hazine'nin yıllık yaklaşık 56 milyon dolar tasarruf edeceği belirtildi. Darphane yetkilileri, bu madeni paranın üretim maliyetinin değerinden yüksek olduğunu, 1 sentin üretimi için 3,7 cent harcandığını ifade etti. ABD Başkanı Donald Trump, şubatta Hazine Bakanlığı yetkililerine, 1 cent üretimini durdurma talimatı verdiğini açıklamıştı. * Haberin görseli Shutterstock'tan servis edilmiştir."
eğitim,MEB Uzman Yardımcılığı sonuçları açıklandı,https://www.haberturk.com/meb-uzman-yardimciligi-sonuclari-aciklandi-3791369,"Milli Eğitim Bakanlığı'ndan yapılan açıklamaya göre, atanmaya hak kazanan adaylara yönelik duyuruda, adaylardan başka kurumda görev yapan ve muvafakati uygun görülmeyenlerin atamalarının yapılmayacağı belirtildi. Yasal süresi içinde göreve başlamayanlar, ataması yapılıp herhangi bir sebeple görevden ayrılanlar ile atama şartlarını taşımadığı anlaşılanların yerlerine, puan üstünlüğüne göre yedek adaylar atanacak. Gerçeğe aykırı beyanda bulunduğu tespit edilenlerin sınavları geçersiz sayılarak atamaları yapılmayacak, atamaları yapılmış olsa dahi iptal edilecek. Adaylar, 5 iş günü içinde komisyona itiraz edebilecek ve itirazlar komisyonca en geç 10 iş günü içinde karara bağlanacak. Sonuçlara ""personel.meb.gov.tr"" adresinden ulaşılabiliyor. *Haberin görselleri AA tarafından servis edilmiştir."
eğitim,ÖSYM: DUS ile STS sonuçları yargı kararı sonrasında açıklanacak,https://www.haberturk.com/osym-dus-ile-sts-sonuclari-yargi-karari-sonrasinda-aciklanacak-3791330,"Ölçme, Seçme ve Yerleştirme Merkezi'nin (ÖSYM) internet sitesindeki duyuruda şu ifadelere yer verildi: ""20 Nisan 2025 tarihinde uygulanan 2025-DUS 1. Dönem ile 2025 Diş Hekimliği Alanında Yurt Dışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı'nda (2025-STS Diş Hekimliği 1. Dönem) yer alan bazı sorulara iptal davası açılmış olması nedeniyle 2025 ÖSYM Sınav Takvimi'nde sonuç açıklama tarihi 15 Mayıs 2025 olarak duyurulan sınavların sonuçları yargı kararı sonrasında açıklanacaktır."""
eğitim,"MEB ""Türkçe ve Dil Eğitiminde İyi Uygulamalar Konferansı"" düzenleyecek",https://www.haberturk.com/meb-turkce-ve-dil-egitiminde-iyi-uygulamalar-konferansi-duzenleyecek-3791242,"Bakanlıktan yapılan açıklamaya göre, Türk Dil Kurumu işbirliğiyle ve ""Milli Kültür ve Değerler Edinimi Eylem Araştırması"" temasıyla gerçekleştirilecek konferans, 20-22 Mayıs'ta Türk Dil Kurumunun yeni yerleşkesinde yapılacak. Onursal başkanlığını Milli Eğitim Bakanı Yusuf Tekin'in yapacağı konferansta, Türkçe ve dil eğitimi değerler edinimi perspektifiyle ele alınacak. Bu yıl dördüncüsü düzenlenecek konferansla, eğitim yöneticileri, öğretmenler ve akademisyenler bir araya getirilecek. Teorik ve pratik bilgiler ışığında nitelikli bir paylaşım ortamı oluşturulacak konferansta, milli kültür ve değerlerin eğitim yoluyla aktarımında etkili uygulamaları belirlemek amaçlanıyor. Konferansta yurt içi ve yurt dışında dil eğitimi alanında çalışmalar yapan kurumlar, Bakanlığın ilgili birimleri, akademisyenler ve öğretmenler dil eğitiminde iyi uygulama örneklerine ilişkin sunum yapacak. Sözlü sunumların yanı sıra paneller, öğrenci poster sunumları ve etkileşimli atölye çalışmalarının da yer alacağı konferansın sonrasında, bildiri metinleri kitaplaştırılarak kalıcı bir akademik kaynak haline getirilecek."
eğitim,"MEB, 2025-2026 eğitim öğretim yılı takvimini belirledi",https://www.haberturk.com/meb-2025-2026-egitim-ogretim-yili-takvimini-belirledi-3791321,"Milli Eğitim Bakanı Yusuf Tekin imzasıyla yayımlanan ""2025-2026 Eğitim ve Öğretim Yılı Çalışma Takvimi"" konulu genelge tüm illere gönderildi. Buna göre, öğretmenlerin mesleki çalışmaları, yeni eğitim öğretim yılında 1 Eylül Pazartesi başlayacak. Okullarda birinci dönem, 8 Eylül Pazartesi başlayacak ve 16 Ocak 2026 Cuma günü sona erecek. 2025-2026 eğitim ve öğretim yılında okul öncesi eğitim ile ilkokul 1'inci sınıfa başlayacak öğrenciler için 1-5 Eylül'de uyum eğitimleri düzenlenecek. Ortaokul ve imam hatip ortaokullarının 5'inci sınıfları, ortaöğretim kurumlarının hazırlık ve 9'uncu sınıfları ile pansiyonda kalacak öğrencilerin okul hakkında bilgilendirilmesi, akademik ve mesleki gelişimlerinin desteklenmesi ve yeni girdikleri eğitim ortamına kısa sürede uyum sağlamaları amacıyla rehberlik çalışmaları yapılacak. Birinci dönem ara tatili, 10-14 Kasım arasında yapılacak. Yarıyıl tatili de 19 Ocak 2026 Pazartesi başlayacak ve 30 Ocak 2026 Cuma günü sona erecek. İkinci dönem, 2 Şubat 2026 Pazartesi başlayacak ve 26 Haziran 2026 Cuma günü eğitim öğretim dönemi tamamlanacak."
